ID,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Childhome,HouseholdType,HouseholdSize,TotalSpending,TotalAcceptedCmp,log_MntWines,log_MntFruits,log_MntMeatProducts,log_MntFishProducts,log_MntSweetProducts,log_MntGoldProds,IncomeLevel,SpendingLevel
10241,Single,11448.0,0,0,15-12-2013,16,0,0,0,6,2,6,1,0,0,0,0,0,0,0,Single_NoChild,No Children,14,0,0.0,0.0,0.0,1.95,1.1,1.95,Low Income,Low Spending
1630,Single,61825.0,0,1,2013-07-08 00:00:00,56,162,50,100,55,30,27,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,424,0,5.09,3.93,4.62,4.03,3.43,3.33,Upper-Middle,Low Spending
3254,Couple,70886.0,1,0,14-10-2013,65,407,70,239,103,88,53,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,960,0,6.01,4.26,5.48,4.64,4.49,3.99,Upper-Middle,Lower-Middle Spending
9064,Couple,69109.0,0,0,2012-09-11 00:00:00,10,823,25,459,124,29,95,1,0,0,1,0,0,1,0,Couple_NoChild,No Children,1555,2,6.71,3.26,6.13,4.83,3.4,4.56,Upper-Middle,Upper-Middle Spending
3678,Single,60208.0,1,1,2012-07-10 00:00:00,13,488,23,71,15,0,59,11,0,1,0,0,0,1,2,Single_WithChild,Small Family,656,2,6.19,3.18,4.28,2.77,0.0,4.09,Upper-Middle,Lower-Middle Spending
4227,Couple,32889.0,1,1,2013-06-09 00:00:00,78,28,0,13,4,2,8,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,55,0,3.37,0.0,2.64,1.61,1.1,2.2,Lower-Middle,Low Spending
9467,Single,34738.0,1,0,2014-11-05 00:00:00,51,3,2,10,3,0,2,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,20,0,1.39,1.1,2.4,1.39,0.0,1.1,Lower-Middle,Low Spending
8486,Couple,30538.0,1,0,2012-01-10 00:00:00,27,284,0,52,8,3,20,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,367,0,5.65,0.0,3.97,2.2,1.39,3.04,Lower-Middle,Low Spending
2186,Couple,82326.0,0,0,2014-10-03 00:00:00,30,938,142,754,159,81,183,1,0,1,1,1,0,1,0,Couple_NoChild,No Children,2257,4,6.84,4.96,6.63,5.08,4.41,5.21,Upper-Middle,High Spending
3286,Single,26642.0,1,0,2014-01-03 00:00:00,71,13,2,15,2,2,8,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,42,0,2.64,1.1,2.77,1.1,1.1,2.2,Low Income,Low Spending
8602,Single,69932.0,0,1,2013-12-06 00:00:00,97,412,172,153,150,105,57,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,1049,0,6.02,5.15,5.04,5.02,4.66,4.06,Upper-Middle,Lower-Middle Spending
3722,Single,44503.0,1,1,16-04-2014,83,31,1,8,0,0,8,2,0,0,0,0,0,0,2,Single_WithChild,Small Family,48,0,3.47,0.69,2.2,0.0,0.0,2.2,Lower-Middle,Low Spending
6715,Single,60200.0,0,1,2013-02-01 00:00:00,3,502,19,132,0,6,26,6,0,0,0,0,0,0,1,Single_WithChild,Small Family,685,0,6.22,3.0,4.89,0.0,1.95,3.3,Upper-Middle,Lower-Middle Spending
4796,Single,49638.0,0,1,19-04-2014,71,18,10,3,3,5,0,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,39,0,2.94,2.4,1.39,1.39,1.79,0.0,Lower-Middle,Low Spending
9612,Single,23830.0,0,0,2014-07-02 00:00:00,3,1,8,6,4,8,16,1,0,0,0,0,0,0,0,Single_NoChild,No Children,43,0,0.69,2.2,1.95,1.61,2.2,2.83,Low Income,Low Spending
3766,Single,33051.0,0,0,16-08-2012,15,100,71,243,108,94,219,3,0,0,0,0,0,1,0,Single_NoChild,No Children,835,1,4.62,4.28,5.5,4.69,4.55,5.39,Lower-Middle,Lower-Middle Spending
1399,Couple,72905.0,0,0,21-01-2014,52,407,114,445,181,165,203,1,0,0,0,1,0,0,0,Couple_NoChild,No Children,1515,1,6.01,4.74,6.1,5.2,5.11,5.32,Upper-Middle,Upper-Middle Spending
1570,Couple,69702.0,0,1,19-02-2013,8,664,9,240,50,19,57,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1039,0,6.5,2.3,5.48,3.93,3.0,4.06,Upper-Middle,Lower-Middle Spending
3426,Single,70300.0,1,0,15-07-2013,89,1045,61,338,60,46,46,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,1596,0,6.95,4.13,5.83,4.11,3.85,3.85,Upper-Middle,Upper-Middle Spending
3074,Couple,70643.0,0,0,15-10-2012,66,1218,107,304,23,143,33,1,0,0,0,0,0,1,0,Couple_NoChild,No Children,1828,1,7.11,4.68,5.72,3.18,4.97,3.53,Upper-Middle,Upper-Middle Spending
8341,Couple,30396.0,1,0,30-04-2014,22,15,0,6,0,1,12,2,1,0,0,0,0,1,1,Couple_WithChild,Small Family,34,2,2.77,0.0,1.95,0.0,0.69,2.56,Lower-Middle,Low Spending
5180,Single,50616.0,0,1,18-04-2014,56,128,0,16,0,1,4,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,149,0,4.86,0.0,2.83,0.0,0.69,1.61,Lower-Middle,Low Spending
6461,Single,62772.0,0,1,19-05-2013,74,581,49,157,43,8,108,1,0,1,0,0,0,0,1,Single_WithChild,Small Family,946,1,6.37,3.91,5.06,3.78,2.2,4.69,Upper-Middle,Lower-Middle Spending
7679,Single,30298.0,0,0,19-05-2014,48,6,3,12,6,1,0,1,0,0,0,0,0,0,0,Single_NoChild,No Children,28,0,1.95,1.39,2.56,1.95,0.69,0.0,Lower-Middle,Low Spending
10702,Single,52413.0,1,0,2012-03-11 00:00:00,67,185,8,133,56,56,12,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,450,0,5.23,2.2,4.9,4.04,4.04,2.56,Lower-Middle,Low Spending
7505,Couple,44155.0,1,1,19-01-2014,24,22,1,9,0,0,14,1,0,0,0,0,0,0,2,Couple_WithChild,Small Family,46,0,3.14,0.69,2.3,0.0,0.0,2.71,Lower-Middle,Low Spending
5113,Single,86979.0,0,0,2013-07-11 00:00:00,67,584,100,835,65,83,35,1,1,0,0,0,0,1,0,Single_NoChild,No Children,1702,2,6.37,4.62,6.73,4.19,4.43,3.58,Upper-Middle,Upper-Middle Spending
10858,Couple,76532.0,1,1,2013-09-09 00:00:00,38,355,30,177,90,138,30,4,0,0,0,0,0,0,2,Couple_WithChild,Small Family,820,0,5.87,3.43,5.18,4.51,4.93,3.43,Upper-Middle,Lower-Middle Spending
2961,Couple,42081.0,1,0,26-02-2013,86,175,10,110,54,6,27,2,1,0,0,0,0,0,1,Couple_WithChild,Small Family,382,1,5.17,2.4,4.71,4.01,1.95,3.33,Lower-Middle,Low Spending
2747,Couple,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,2126,0,6.76,4.91,6.65,5.02,3.66,5.15,Upper-Middle,High Spending
3010,Couple,88420.0,0,0,2014-02-05 00:00:00,87,957,153,612,99,95,153,1,1,0,1,1,0,0,0,Couple_NoChild,No Children,2069,3,6.86,5.04,6.42,4.61,4.56,5.04,Upper-Middle,High Spending
5790,Couple,31158.0,1,0,27-01-2013,62,25,6,16,20,0,5,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,72,0,3.26,1.95,2.83,3.04,0.0,1.79,Lower-Middle,Low Spending
6892,Single,61671.0,0,1,2014-03-06 00:00:00,23,641,7,56,0,0,28,8,0,1,0,1,0,0,1,Single_WithChild,Small Family,732,2,6.46,2.08,4.04,0.0,0.0,3.37,Upper-Middle,Lower-Middle Spending
1743,Single,69719.0,0,0,26-05-2014,99,273,86,208,177,14,43,1,0,0,0,0,0,0,0,Single_NoChild,No Children,801,0,5.61,4.47,5.34,5.18,2.71,3.78,Upper-Middle,Lower-Middle Spending
3578,Single,49160.0,0,1,20-10-2013,29,122,21,43,25,10,15,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,236,0,4.81,3.09,3.78,3.26,2.4,2.77,Lower-Middle,Low Spending
8462,Couple,24882.0,1,0,2012-09-09 00:00:00,52,1,4,10,29,0,36,1,1,0,0,0,0,0,1,Couple_WithChild,Small Family,80,1,0.69,1.61,2.4,3.4,0.0,3.61,Low Income,Low Spending
5558,Single,90933.0,0,0,31-03-2014,90,1020,31,430,62,63,79,1,0,0,1,0,0,0,0,Single_NoChild,No Children,1685,1,6.93,3.47,6.07,4.14,4.16,4.38,High Income,Upper-Middle Spending
4619,Single,113734.0,0,0,28-05-2014,9,6,2,3,1,262,3,0,0,0,0,0,0,0,0,Single_NoChild,No Children,277,0,1.95,1.1,1.39,0.69,5.57,1.39,High Income,Low Spending
8780,Couple,59292.0,0,1,13-06-2013,71,378,14,68,19,14,14,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,507,0,5.94,2.71,4.23,3.0,2.71,2.71,Lower-Middle,Low Spending
10789,Couple,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,68,0,3.76,0.69,2.94,1.39,0.0,1.61,Lower-Middle,Low Spending
10779,Single,22148.0,0,0,13-04-2014,16,15,5,14,0,4,11,1,0,0,0,0,0,0,0,Single_NoChild,No Children,49,0,2.77,1.79,2.71,0.0,1.61,2.48,Low Income,Low Spending
5896,Couple,73395.0,0,0,18-03-2014,94,272,7,80,20,7,11,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,397,0,5.61,2.08,4.39,3.04,2.08,2.48,Upper-Middle,Low Spending
2337,Single,29819.0,1,0,24-10-2013,77,9,1,24,2,1,2,3,0,0,0,0,0,0,1,Single_WithChild,Small Family,39,0,2.3,0.69,3.22,1.1,0.69,1.1,Low Income,Low Spending
10951,Couple,45688.0,0,1,25-01-2014,20,279,0,18,0,0,9,2,0,1,0,0,0,0,1,Couple_WithChild,Small Family,306,1,5.63,0.0,2.94,0.0,0.0,2.3,Lower-Middle,Low Spending
544,Couple,62820.0,0,0,2013-11-05 00:00:00,51,398,61,265,138,61,53,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,976,0,5.99,4.13,5.58,4.93,4.13,3.99,Upper-Middle,Lower-Middle Spending
17,Couple,60491.0,0,1,2013-06-09 00:00:00,81,637,47,237,12,19,76,4,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1028,0,6.46,3.87,5.47,2.56,3.0,4.34,Upper-Middle,Lower-Middle Spending
10680,Couple,33235.0,1,0,2014-05-02 00:00:00,71,45,0,16,2,1,6,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,70,0,3.83,0.0,2.83,1.1,0.69,1.95,Lower-Middle,Low Spending
3265,Couple,35701.0,0,0,19-03-2013,36,21,1,9,7,3,5,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,46,0,3.09,0.69,2.3,2.08,1.39,1.79,Lower-Middle,Low Spending
5623,Couple,31535.0,1,0,26-09-2013,95,15,4,13,0,0,19,1,1,0,0,0,0,0,1,Couple_WithChild,Small Family,51,1,2.77,1.61,2.64,0.0,0.0,3.0,Lower-Middle,Low Spending
5832,Couple,92556.0,0,0,20-04-2014,32,493,183,352,184,23,28,0,0,0,0,0,0,0,0,Couple_NoChild,No Children,1263,0,6.2,5.21,5.87,5.22,3.18,3.37,High Income,Lower-Middle Spending
5544,Single,67384.0,0,1,2012-10-11 00:00:00,32,957,40,175,158,53,107,2,0,1,0,0,0,0,1,Single_WithChild,Small Family,1490,1,6.86,3.71,5.17,5.07,3.99,4.68,Upper-Middle,Upper-Middle Spending
6417,Couple,80573.0,0,0,14-10-2012,85,829,138,430,60,92,15,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1564,0,6.72,4.93,6.07,4.11,4.53,2.77,Upper-Middle,Upper-Middle Spending
5831,Couple,77870.0,0,1,22-08-2012,93,1017,50,500,65,50,133,3,0,1,0,1,0,1,1,Couple_WithChild,Small Family,1815,3,6.93,3.93,6.22,4.19,3.93,4.9,Upper-Middle,Upper-Middle Spending
7101,Single,52278.0,0,1,25-01-2013,24,953,0,71,0,0,174,6,0,0,0,0,0,0,1,Single_WithChild,Small Family,1198,0,6.86,0.0,4.28,0.0,0.0,5.16,Lower-Middle,Lower-Middle Spending
10176,Single,57107.0,0,1,24-08-2012,44,159,0,120,0,0,137,7,0,1,0,0,1,1,1,Single_WithChild,Small Family,416,3,5.08,0.0,4.8,0.0,0.0,4.93,Lower-Middle,Low Spending
2326,Couple,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,85,0,3.5,0.0,2.2,3.18,1.61,2.94,Low Income,Low Spending
4385,Single,36038.0,1,0,31-05-2013,82,23,0,15,0,2,7,2,0,0,0,0,0,0,1,Single_WithChild,Small Family,47,0,3.18,0.0,2.77,0.0,1.1,2.08,Lower-Middle,Low Spending
2929,Single,20180.0,0,0,20-02-2013,27,18,42,24,15,20,18,1,0,0,0,0,0,0,0,Single_NoChild,No Children,137,0,2.94,3.76,3.22,2.77,3.04,2.94,Low Income,Low Spending
10686,Couple,34230.0,1,1,26-12-2012,72,15,0,4,0,0,2,1,0,0,0,0,0,0,2,Couple_WithChild,Small Family,21,0,2.77,0.0,1.61,0.0,0.0,1.1,Lower-Middle,Low Spending
2546,Single,31878.0,0,1,22-06-2014,7,23,4,5,10,5,23,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,70,0,3.18,1.61,1.79,2.4,1.79,3.18,Lower-Middle,Low Spending
3283,Couple,70932.0,0,1,19-01-2014,57,200,193,100,46,185,185,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,909,0,5.3,5.27,4.62,3.85,5.23,5.23,Upper-Middle,Lower-Middle Spending
3138,Single,91249.0,0,0,20-10-2012,84,1324,27,119,71,108,27,0,0,1,1,1,1,1,0,Single_NoChild,No Children,1676,5,7.19,3.33,4.79,4.28,4.69,3.33,High Income,Upper-Middle Spending
4994,Single,77598.0,0,0,2013-01-10 00:00:00,53,1193,33,281,129,66,33,1,0,0,1,0,0,0,0,Single_NoChild,No Children,1735,1,7.09,3.53,5.64,4.87,4.2,3.53,Upper-Middle,Upper-Middle Spending
7966,Single,80982.0,1,1,2013-08-01 00:00:00,48,505,137,401,104,22,22,3,0,0,0,0,0,0,2,Single_WithChild,Small Family,1191,0,6.23,4.93,6.0,4.65,3.14,3.14,Upper-Middle,Lower-Middle Spending
3112,Couple,22701.0,1,0,2013-05-09 00:00:00,2,2,4,9,0,4,5,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,24,0,1.1,1.61,2.3,0.0,1.61,1.79,Low Income,Low Spending
10872,Couple,55212.0,0,1,23-11-2012,65,1103,0,45,0,0,34,3,0,1,0,0,1,0,1,Couple_WithChild,Small Family,1182,2,7.01,0.0,3.83,0.0,0.0,3.56,Lower-Middle,Lower-Middle Spending
2181,Couple,70617.0,0,0,23-06-2013,45,353,61,753,40,46,27,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1280,0,5.87,4.13,6.63,3.71,3.85,3.33,Upper-Middle,Upper-Middle Spending
1867,Single,64849.0,0,0,13-11-2012,42,652,48,350,94,84,108,1,0,0,0,0,0,1,0,Single_NoChild,No Children,1336,1,6.48,3.89,5.86,4.55,4.44,4.69,Upper-Middle,Upper-Middle Spending
1518,Couple,62694.0,1,1,17-06-2013,29,379,6,157,25,91,91,5,0,0,0,0,0,0,2,Couple_WithChild,Small Family,749,0,5.94,1.95,5.06,3.26,4.52,4.52,Upper-Middle,Lower-Middle Spending
5734,Couple,61917.0,1,1,20-11-2013,83,46,4,36,2,2,1,1,0,0,0,0,0,0,2,Couple_WithChild,Small Family,91,0,3.85,1.61,3.61,1.1,1.1,0.69,Upper-Middle,Low Spending
2878,Couple,67472.0,0,1,28-09-2013,93,162,31,127,8,17,69,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,414,0,5.09,3.47,4.85,2.2,2.89,4.25,Upper-Middle,Low Spending
1458,Couple,21059.0,1,0,2014-07-01 00:00:00,40,8,3,19,3,3,8,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,44,0,2.2,1.39,3.0,1.39,1.39,2.2,Low Income,Low Spending
7007,Couple,29543.0,2,0,2014-01-04 00:00:00,47,17,3,18,3,4,18,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,63,0,2.89,1.39,2.94,1.39,1.61,2.94,Low Income,Low Spending
6200,Couple,75903.0,0,1,2013-08-04 00:00:00,50,340,108,185,130,38,100,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,901,0,5.83,4.69,5.23,4.88,3.66,4.62,Upper-Middle,Lower-Middle Spending
1403,Couple,34984.0,1,1,2012-06-09 00:00:00,40,8,4,15,3,5,3,2,0,0,0,0,0,0,2,Couple_WithChild,Small Family,38,0,2.2,1.61,2.77,1.39,1.79,1.39,Lower-Middle,Low Spending
4827,Single,54998.0,0,1,2013-10-03 00:00:00,3,154,22,202,39,30,8,5,0,0,0,0,0,1,1,Single_WithChild,Small Family,455,1,5.04,3.14,5.31,3.69,3.43,2.2,Lower-Middle,Low Spending
6250,Single,54356.0,0,1,19-11-2012,62,710,15,30,20,0,0,3,0,0,0,0,0,1,1,Single_WithChild,Small Family,775,1,6.57,2.77,3.43,3.04,0.0,0.0,Lower-Middle,Lower-Middle Spending
9291,Couple,34242.0,0,1,23-03-2014,25,8,2,4,0,0,1,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,15,0,2.2,1.1,1.61,0.0,0.0,0.69,Lower-Middle,Low Spending
2478,Couple,25410.0,1,0,31-08-2013,48,2,2,4,13,13,4,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,38,0,1.1,1.1,1.61,2.64,2.64,1.61,Low Income,Low Spending
1139,Couple,73356.0,0,0,2014-06-02 00:00:00,56,1050,14,322,0,14,112,1,1,0,1,1,0,1,0,Couple_NoChild,No Children,1512,4,6.96,2.71,5.78,0.0,2.71,4.73,Upper-Middle,Upper-Middle Spending
5138,Couple,28320.0,0,1,14-01-2013,68,19,1,14,3,2,4,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,43,0,3.0,0.69,2.71,1.39,1.1,1.61,Low Income,Low Spending
5393,Single,23763.0,1,0,2012-07-08 00:00:00,64,22,0,6,6,2,6,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,42,0,3.14,0.0,1.95,1.95,1.1,1.95,Low Income,Low Spending
10413,Couple,72570.0,0,0,25-04-2014,67,274,83,216,151,141,224,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1089,0,5.62,4.43,5.38,5.02,4.96,5.42,Upper-Middle,Lower-Middle Spending
5015,Couple,34529.0,1,0,14-09-2012,94,68,6,38,3,6,41,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,162,0,4.23,1.95,3.66,1.39,1.95,3.74,Lower-Middle,Low Spending
10868,Single,70792.0,0,0,2013-06-02 00:00:00,82,344,45,654,104,11,114,2,0,0,0,0,0,0,0,Single_NoChild,No Children,1272,0,5.84,3.83,6.48,4.65,2.48,4.74,Upper-Middle,Upper-Middle Spending
10676,Couple,63211.0,0,0,2012-02-11 00:00:00,3,145,193,459,205,26,145,2,0,0,0,0,0,1,0,Couple_NoChild,No Children,1173,1,4.98,5.27,6.13,5.33,3.3,4.98,Upper-Middle,Lower-Middle Spending
2495,Couple,83891.0,0,1,20-06-2014,24,217,38,350,111,85,15,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,816,0,5.38,3.66,5.86,4.72,4.45,2.77,Upper-Middle,Lower-Middle Spending
7842,Single,36065.0,1,1,31-03-2013,54,18,7,34,10,2,3,3,0,0,0,0,0,0,2,Single_WithChild,Small Family,74,0,2.94,2.08,3.56,2.4,1.1,1.39,Lower-Middle,Low Spending
9955,Couple,39898.0,0,1,2013-12-02 00:00:00,20,69,8,26,12,7,12,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,134,0,4.25,2.2,3.3,2.56,2.08,2.56,Lower-Middle,Low Spending
6663,Single,51141.0,0,0,2013-08-07 00:00:00,96,144,0,7,0,0,6,1,0,0,0,0,0,0,0,Single_NoChild,No Children,157,0,4.98,0.0,2.08,0.0,0.0,1.95,Lower-Middle,Low Spending
2162,Couple,56939.0,0,1,18-09-2013,19,256,34,103,90,29,49,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,561,0,5.55,3.56,4.64,4.51,3.4,3.91,Lower-Middle,Low Spending
3434,Single,80872.0,0,0,2014-12-05 00:00:00,60,483,72,567,94,12,108,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1336,0,6.18,4.29,6.34,4.55,2.56,4.69,Upper-Middle,Upper-Middle Spending
7919,Couple,72335.0,0,0,13-08-2012,2,1285,105,653,28,21,0,1,0,0,0,0,0,1,0,Couple_NoChild,No Children,2092,1,7.16,4.66,6.48,3.37,3.09,0.0,Upper-Middle,High Spending
5626,Single,61798.0,0,0,23-11-2013,13,338,4,89,11,8,13,1,0,0,0,0,0,0,0,Single_NoChild,No Children,463,0,5.83,1.61,4.5,2.48,2.2,2.64,Upper-Middle,Low Spending
6428,Single,76842.0,0,0,2014-03-05 00:00:00,37,605,10,345,84,54,32,1,0,0,0,0,0,0,0,Single_NoChild,No Children,1130,0,6.41,2.4,5.85,4.44,4.01,3.5,Upper-Middle,Lower-Middle Spending
8514,Couple,29478.0,1,0,17-01-2014,59,8,0,7,3,1,1,1,0,0,0,0,0,0,1,Couple_WithChild,Small Family,20,0,2.2,0.0,2.08,1.39,0.69,0.69,Low Income,Low Spending
10448,Single,46998.0,0,1,22-10-2012,55,172,41,86,45,6,27,5,1,0,0,0,0,0,1,Single_WithChild,Small Family,377,1,5.15,3.74,4.47,3.83,1.95,3.33,Lower-Middle,Low Spending
2109,Single,96843.0,0,0,23-04-2013,60,448,71,951,40,17,17,1,0,0,1,0,0,1,0,Single_NoChild,No Children,1544,2,6.11,4.28,6.86,3.71,2.89,2.89,High Income,Upper-Middle Spending
7530,Single,56551.0,1,1,2014-07-05 00:00:00,48,67,4,32,17,2,16,3,0,0,0,0,0,0,2,Single_WithChild,Small Family,138,0,4.22,1.61,3.5,2.89,1.1,2.83,Lower-Middle,Low Spending
8925,Couple,70053.0,0,1,2013-03-07 00:00:00,38,512,53,98,81,179,89,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1012,0,6.24,3.99,4.6,4.41,5.19,4.5,Upper-Middle,Lower-Middle Spending
3009,Single,71670.0,0,0,2013-09-07 00:00:00,8,1462,16,128,0,0,160,1,0,1,1,0,1,1,0,Single_NoChild,No Children,1766,4,7.29,2.83,4.86,0.0,0.0,5.08,Upper-Middle,Upper-Middle Spending
6355,Couple,44359.0,1,1,17-06-2014,19,20,0,14,7,3,1,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,45,0,3.04,0.0,2.71,2.08,1.39,0.69,Lower-Middle,Low Spending
3517,Single,40887.0,1,1,2013-06-05 00:00:00,32,50,4,44,10,10,43,3,0,0,0,0,0,1,2,Single_WithChild,Small Family,161,1,3.93,1.61,3.81,2.4,2.4,3.78,Lower-Middle,Low Spending
1158,Single,48877.0,0,1,2014-05-01 00:00:00,27,102,1,15,2,0,24,1,0,0,0,0,0,0,1,Single_WithChild,Small Family,144,0,4.63,0.69,2.77,1.1,0.0,3.22,Lower-Middle,Low Spending
6203,Couple,74485.0,0,0,24-08-2013,58,499,149,815,173,49,49,1,0,0,0,0,0,0,0,Couple_NoChild,No Children,1734,0,6.21,5.01,6.7,5.16,3.91,3.91,Upper-Middle,Upper-Middle Spending
7165,Couple,64474.0,0,1,22-10-2013,59,381,35,172,56,86,93,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,823,0,5.95,3.58,5.15,4.04,4.47,4.54,Upper-Middle,Lower-Middle Spending
3595,Couple,77226.0,0,1,28-02-2014,29,631,43,239,128,76,21,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,1138,0,6.45,3.78,5.48,4.86,4.34,3.09,Upper-Middle,Lower-Middle Spending
8537,Single,72643.0,0,0,27-02-2013,60,526,80,553,123,94,53,1,0,0,0,1,0,1,0,Single_NoChild,No Children,1429,2,6.27,4.39,6.32,4.82,4.55,3.99,Upper-Middle,Upper-Middle Spending
4331,Couple,85738.0,0,0,23-01-2014,41,913,26,376,17,26,13,1,0,1,1,0,0,0,0,Couple_NoChild,No Children,1371,2,6.82,3.3,5.93,2.89,3.3,2.64,Upper-Middle,Upper-Middle Spending
6281,Single,55686.0,0,1,14-02-2013,27,673,0,199,37,47,26,2,1,0,0,0,0,0,1,Single_WithChild,Small Family,982,1,6.51,0.0,5.3,3.64,3.87,3.3,Lower-Middle,Lower-Middle Spending
4338,Single,39062.0,1,0,25-03-2014,28,23,0,9,0,0,12,1,1,0,0,0,0,0,1,Single_WithChild,Small Family,44,1,3.18,0.0,2.3,0.0,0.0,2.56,Lower-Middle,Low Spending
2452,Couple,34600.0,1,1,2013-01-01 00:00:00,8,199,33,60,8,3,15,5,0,0,0,0,0,1,2,Couple_WithChild,Small Family,318,1,5.3,3.53,4.11,2.2,1.39,2.77,Lower-Middle,Low Spending
9507,Couple,40794.0,0,1,2013-07-04 00:00:00,18,261,23,73,4,23,50,2,0,0,0,0,0,0,1,Couple_WithChild,Small Family,434,0,5.57,3.18,4.3,1.61,3.18,3.93,Lower-Middle,Low Spending
8360,Couple,54690.0,1,1,2013-07-11 00:00:00,76,111,16,37,7,9,18,3,0,0,0,0,0,0,2,Couple_WithChild,Small Family,198,0,4.72,2.83,3.64,2.08,2.3,2.94,Lower-Middle,Low Spending
10311,Couple,4428.0,0,1,2013-05-10 00:00:00,0,16,4,12,2,4,321,0,0,0,0,0,0,0,1,Couple_WithChild,Small Family,359,0,2.83,1.61,2.56,1.1,1.61,5.77,Low Income,Low Spending
5117,Couple,32632.0,0,0,2012-02-08 00:00:00,32,63,151,137,153,19,53,2,0,0,0,0,0,0,0,Couple_NoChild,No Children,576,0,4.16,5.02,4.93,5.04,3.0,3.99,Lower-Middle,Low Spending
4867,Single,38236.0,1,1,20-09-2013,2,58,0,18,2,0,10,4,0,0,0,0,0,0,2,Single_WithChild,Small Family,88,0,4.08,0.0,2.94,1.1,0.0,2.4,Lower-Middle,Low Spending
9289,Couple,36781.0,1,0,2014-10-04 00:00:00,16,29,1,17,0,3,13,1,0,0,0,0,0,1,1,Couple_WithChild,Small Family,63,1,3.4,0.69,2.89,0.0,1.39,2.64,Lower-Middle,Low Spending
10913,Single,31385.0,1,0,2012-05-12 00:00:00,56,3,2,12,0,1,9,1,1,0,0,0,0,1,1,Single_WithChild,Small Family,27,2,1.39,1.1,2.56,0.0,0.69,2.3,Lower-Middle,Low Spending
3032,Couple,24570.0,1,0,27-02-2013,97,28,34,62,11,14,44,3,0,0,0,0,0,0,1,Couple_WithChild,Small Family,193,0,3.37,3.56,4.14,2.48,2.71,3.81,Low Income,Low Spending
8524,Single,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,0,0,0,0,0,1,1,Single_WithChild,Small Family,101,1,3.71,1.39,3.43,2.4,2.08,2.48,Low Income,Low Spending
3334,Couple,94642.0,0,0,2014-12-02 00:00:00,35,879,143,797,106,143,143,0,0,0,1,1,0,0,0,Couple_NoChild,No Children,2211,2,6.78,4.97,6.68,4.67,4.97,4.97,High Income,High Spending
